metric,value,step
loss/category_loss,1.724748134613037,5050.0
loss/category_loss,2.106847047805786,5060.0
loss/category_loss,1.7736769914627075,5070.0
loss/category_loss,1.9706075191497803,5080.0
loss/category_loss,2.6613078117370605,5090.0
loss/category_loss,1.6804940700531006,5100.0
loss/category_loss,2.0095794200897217,5110.0
loss/category_loss,2.0802085399627686,5120.0
loss/category_loss,2.3388431072235107,5130.0
loss/category_loss,1.860107183456421,5140.0
loss/category_loss,1.5413190126419067,5150.0
loss/category_loss,2.1040804386138916,5160.0
loss/category_loss,2.1421220302581787,5170.0
loss/category_loss,2.0059316158294678,5180.0
loss/category_loss,2.0873169898986816,5190.0
loss/category_loss,3.3163206577301025,5200.0
loss/category_loss,2.0503547191619873,5210.0
loss/category_loss,2.097768545150757,5220.0
loss/category_loss,2.1151418685913086,5230.0
loss/category_loss,2.158970594406128,5240.0
loss/category_loss,2.272406816482544,5250.0
loss/category_loss,2.1584701538085938,5260.0
loss/category_loss,2.1736807823181152,5270.0
loss/category_loss,2.017723321914673,5280.0
loss/category_loss,2.365525960922241,5290.0
loss/category_loss,2.030529499053955,5300.0
loss/category_loss,2.2835474014282227,5310.0
loss/category_loss,2.353123426437378,5320.0
loss/category_loss,1.8903390169143677,5330.0
loss/category_loss,1.8239152431488037,5340.0
loss/category_loss,2.319556474685669,5350.0
loss/category_loss,2.3695428371429443,5360.0
loss/category_loss,1.9372822046279907,5370.0
loss/category_loss,2.3059980869293213,5380.0
loss/category_loss,2.528357744216919,5390.0
loss/category_loss,1.604961633682251,5400.0
loss/category_loss,1.9934624433517456,5410.0
loss/category_loss,2.458533525466919,5420.0
loss/category_loss,2.1947293281555176,5430.0
loss/category_loss,2.1296122074127197,5440.0
loss/category_loss,1.7777550220489502,5450.0
loss/category_loss,1.9441252946853638,5460.0
loss/category_loss,1.7048773765563965,5470.0
loss/category_loss,2.325309991836548,5480.0
loss/category_loss,2.133897304534912,5490.0
loss/category_loss,2.2747912406921387,5500.0
loss/category_loss,1.8432403802871704,5510.0
loss/category_loss,2.1806464195251465,5520.0
loss/category_loss,1.7955327033996582,5530.0
loss/category_loss,1.963026762008667,5540.0
loss/category_loss,2.227389097213745,5550.0
loss/category_loss,1.6180825233459473,5560.0
loss/category_loss,2.4834697246551514,5570.0
loss/category_loss,2.4208056926727295,5580.0
loss/category_loss,1.9171347618103027,5590.0
loss/category_loss,1.709852695465088,5600.0
loss/category_loss,2.2147457599639893,5610.0
loss/category_loss,1.8645004034042358,5620.0
loss/category_loss,2.1979851722717285,5635.0
loss/category_loss,2.023526191711426,5645.0
loss/category_loss,2.476416826248169,5655.0
loss/category_loss,2.1450023651123047,5665.0
loss/category_loss,1.9372162818908691,5675.0
loss/category_loss,2.0930676460266113,5685.0
loss/category_loss,1.3382059335708618,5695.0
loss/category_loss,1.9306339025497437,5705.0
loss/category_loss,1.9748990535736084,5715.0
loss/category_loss,2.126905918121338,5725.0
loss/category_loss,1.512343406677246,5735.0
loss/category_loss,1.6467609405517578,5745.0
loss/category_loss,2.2726075649261475,5755.0
loss/category_loss,1.4729760885238647,5765.0
loss/category_loss,2.079599380493164,5775.0
loss/category_loss,2.421478748321533,5785.0
loss/category_loss,2.1225247383117676,5795.0
loss/category_loss,2.3739187717437744,5805.0
loss/category_loss,1.789795994758606,5815.0
loss/category_loss,2.1054980754852295,5825.0
loss/category_loss,2.451019048690796,5835.0
loss/category_loss,2.182199001312256,5845.0
loss/category_loss,2.338470697402954,5855.0
loss/category_loss,1.6300182342529297,5865.0
loss/category_loss,2.5945582389831543,5875.0
loss/category_loss,2.421492099761963,5885.0
loss/category_loss,2.230729818344116,5895.0
loss/category_loss,2.1117148399353027,5905.0
loss/category_loss,2.2496540546417236,5915.0
loss/category_loss,1.8721895217895508,5925.0
loss/category_loss,1.781378984451294,5935.0
loss/category_loss,1.4788217544555664,5945.0
loss/category_loss,1.8801701068878174,5955.0
loss/category_loss,1.917749047279358,5965.0
loss/category_loss,2.5922298431396484,5975.0
loss/category_loss,2.0894157886505127,5985.0
loss/category_loss,1.9019439220428467,5995.0
loss/category_loss,1.6960830688476562,6005.0
loss/category_loss,1.568438172340393,6015.0
loss/category_loss,1.7992053031921387,6025.0
loss/category_loss,1.6541223526000977,6035.0
loss/category_loss,1.7145628929138184,6045.0
loss/category_loss,2.7958359718322754,6055.0
loss/category_loss,1.6010526418685913,6065.0
loss/category_loss,1.4978935718536377,6075.0
loss/category_loss,2.1170997619628906,6085.0
loss/category_loss,2.494422197341919,6095.0
loss/category_loss,2.5828001499176025,6105.0
loss/category_loss,1.7273871898651123,6115.0
loss/category_loss,2.152845621109009,6125.0
loss/category_loss,2.1504015922546387,6135.0
loss/category_loss,1.9248766899108887,6145.0
loss/category_loss,1.8161180019378662,6155.0
loss/category_loss,1.8784204721450806,6165.0
loss/category_loss,1.9517090320587158,6175.0
loss/category_loss,1.6928199529647827,6185.0
